Date,PM2.5,PM10,NO2,SO2,CO,Ozone,Humidity(%),dewpoint_2m (°C),Rainfall (mm),windspeed (kmph),winddirection_100m (°),temp,PM2.5_SubIndex,PM10_SubIndex,SO2_SubIndex,NOx_SubIndex,CO_SubIndex,O3_SubIndex,AQI,min_temp,max_temp
26-11-2020,33.06,64.36,13.16,5.18,0.4,29.99,69.875,16.42083333,0.004166667,19.85416667,74.79166667,4.6,55.1,64.36,6.475,16.45,20,29.99,64,20,24.6
27-11-2020,45.65,56.56,13.68,4.49,0.32,28.17,91.33333333,17.1375,0.716666667,27.66666667,41.125,1.8,76.08333333,56.56,5.6125,17.1,16,28.17,76,17.8,19.6
28-11-2020,32.8,60.23,18.29,5.54,0.47,25.14,85.45833333,17.82083333,0.058333333,24.125,79.33333333,7.5,54.66666667,60.23,6.925,22.8625,23.5,25.14,60,17.2,24.7
29-11-2020,40.38,77.31,21.3,3.5,0.44,28.04,80.91666667,18.98333333,0,12.925,109.7083333,6.9,67.3,77.31,4.375,26.625,22,28.04,77,19.4,26.3
30-11-2020,61.73,120.88,36.22,5.53,0.54,35.28,76.04166667,18.26666667,0,10.8125,120.9166667,8.5,105.7666667,113.92,6.9125,45.275,27,35.28,114,18.8,27.3
12-01-2020,64.16,131.75,36.71,8.21,0.51,37.73,73.25,17.02916667,0,9.808333333,95.70833333,8.3,113.8666667,121.1666667,10.2625,45.8875,25.5,37.73,121,19,27.3
12-02-2020,63.46,132.53,27.36,15.33,0.44,46.08,68.20833333,14.74166667,0,11.94583333,108.7916667,11.5,111.5333333,121.6866667,19.1625,34.2,22,46.08,122,16,27.5
12-03-2020,67.76,133.46,29.15,13.15,0.5,44.04,65.04166667,13.95416667,0,12.93333333,74.29166667,12.6,125.8666667,122.3066667,16.4375,36.4375,25,44.04,126,14.9,27.5
12-04-2020,62.54,123.18,28.66,12.83,0.42,38.02,62.83333333,13.325,0,14.79166667,62.08333333,12.2,108.4666667,115.4533333,16.0375,35.825,21,38.02,115,15.5,27.7
12-05-2020,60.67,110.4,27.91,15.27,0.39,42.3,57.70833333,11.55416667,0,13.44166667,69.54166667,11.4,102.2333333,106.9333333,19.0875,34.8875,19.5,42.3,107,15.9,27.3
12-06-2020,51.69,103.34,26.51,11.27,0.39,40.41,60.20833333,11.8125,0,15.17083333,82.125,13.4,86.15,102.2266667,14.0875,33.1375,19.5,40.41,102,14.2,27.6
12-07-2020,54.2,101.79,26.15,13.8,0.39,37.53,66.45833333,13.92083333,0,15.90833333,101.7916667,12.8,90.33333333,101.1933333,17.25,32.6875,19.5,37.53,101,14.8,27.6
12-08-2020,56.63,119.19,41.52,9.74,0.65,32.58,66.95833333,14.13333333,0,16.17916667,112.4166667,11.8,94.38333333,112.7933333,12.175,51.9,32.5,32.58,113,15.6,27.4
12-09-2020,60.62,124.56,46.12,10.54,0.56,33.45,57.08333333,11.72083333,0,12.91666667,117.625,12.1,102.0666667,116.3733333,13.175,57.65,28,33.45,116,15.5,27.6
12-10-2020,63.34,130.18,44.1,8.04,0.55,37.18,60.875,12.80416667,0,14.2125,134.375,12.8,111.1333333,120.12,10.05,55.125,27.5,37.18,120,15,27.8
12-11-2020,54.75,98.84,25.93,5.56,0.44,42.54,61.79166667,12.39166667,0,15.72916667,152.0833333,13.1,91.25,98.84,6.95,32.4125,22,42.54,99,14.8,27.9
12-12-2020,70.33,120.74,27.64,6.9,0.46,43.04,66.54166667,13.60833333,0,16.00416667,145,12.6,134.4333333,113.8266667,8.625,34.55,23,43.04,134,14.9,27.5
13-12-2020,74.95,138.27,32.07,8,0.53,40.66,68.04166667,13.99166667,0,14.42083333,141.5833333,12.5,149.8333333,125.5133333,10,40.0875,26.5,40.66,150,14.8,27.3
14-12-2020,65.15,108.7,24.76,6.74,0.4,40.42,68.25,14.44166667,0,17.50416667,144.25,11.8,117.1666667,105.8,8.425,30.95,20,40.42,117,15.5,27.3
15-12-2020,64.04,109.07,24.95,5.37,0.47,36.88,70.95833333,15.09166667,0,18.79166667,132.0833333,10.1,113.4666667,106.0466667,6.7125,31.1875,23.5,36.88,113,16.5,26.6
16-12-2020,72.79,137.34,27.76,5.72,0.55,33.89,73.25,16.17916667,0,17.725,126.0833333,10.2,142.6333333,124.8933333,7.15,34.7,27.5,33.89,143,16.8,27
17-12-2020,68.57,123,28.86,6.17,0.49,33.8,71.33333333,15.8375,0,14.01666667,107.9166667,11.9,128.5666667,115.3333333,7.7125,36.075,24.5,33.8,129,15.8,27.7
18-12-2020,75.1,144.57,29.59,9.78,0.53,32.74,66.75,14.85833333,0,13.3875,79.95833333,11.2,150.3333333,129.7133333,12.225,36.9875,26.5,32.74,150,16.1,27.3
19-12-2020,73.43,136.83,22.73,10.14,0.43,34.47,62.83333333,13.2125,0,17.04583333,71.45833333,10.5,144.7666667,124.5533333,12.675,28.4125,21.5,34.47,145,16.4,26.9
20-12-2020,67.11,114.01,21.06,14.26,0.37,35.95,55.08333333,10.2,0,17.025,56.33333333,10.8,123.7,109.34,17.825,26.325,18.5,35.95,124,15.8,26.6
21-12-2020,60.16,122.12,27.63,18.09,0.38,34.24,47.625,6.6625,0,15.32916667,53.16666667,14.1,100.5333333,114.7466667,22.6125,34.5375,19,34.24,115,12.7,26.8
22-12-2020,62.71,123.24,33.5,19.99,0.37,33.45,45.33333333,7.233333333,0,12.94166667,81.875,12.2,109.0333333,115.4933333,24.9875,41.875,18.5,33.45,115,14.4,26.6
23-12-2020,70.96,144.92,37.54,14.02,0.6,36.96,54.33333333,9.7125,0,13.20416667,123.7083333,12.4,136.5333333,129.9466667,17.525,46.925,30,36.96,137,14.3,26.7
24-12-2020,77.97,148.64,36.06,8.87,0.55,36.21,65.41666667,12.475,0,15.71666667,121.7916667,13.5,159.9,132.4266667,11.0875,45.075,27.5,36.21,160,13.3,26.8
25-12-2020,78.65,163.95,36.29,6.34,0.62,34.02,68.08333333,13.36666667,0,15.15416667,117.0833333,12.8,162.1666667,142.6333333,7.925,45.3625,31,34.02,162,13.7,26.5
26-12-2020,77.54,162.11,38.18,7.15,0.66,32.81,67.16666667,14.16666667,0,12.1625,106.7916667,10.6,158.4666667,141.4066667,8.9375,47.725,33,32.81,158,16.4,27
27-12-2020,74.42,159.51,51.17,10.23,0.59,32.4,64.5,13.57083333,0,11.43333333,102.25,11.8,148.0666667,139.6733333,12.7875,63.9625,29.5,32.4,148,16.1,27.9
28-12-2020,80.04,162.53,35.42,10.26,0.63,33.05,62.33333333,12.625,0,13.02083333,120.6666667,13.9,166.8,141.6866667,12.825,44.275,31.5,33.05,167,14.5,28.4
29-12-2020,80.14,162.85,28.64,6.03,0.53,35.95,63.58333333,12.97083333,0,17.55416667,118.1666667,12.8,167.1333333,141.9,7.5375,35.8,26.5,35.95,167,14.9,27.7
30-12-2020,80.27,159.55,22.78,5.52,0.52,37.78,68.125,14.19166667,0,17.52916667,123.625,12.2,167.5666667,139.7,6.9,28.475,26,37.78,168,14.9,27.1
31-12-2020,80.91,161.72,23.63,3.39,0.55,33.34,71.125,15.79583333,0,18.25,125.0833333,8.5,169.7,141.1466667,4.2375,29.5375,27.5,33.34,170,17.4,25.9
01-01-2021,79.27,163.77,22.23,3.28,0.61,33.6,70.66666667,15.39583333,0,18.6375,126.5833333,9.3,164.2333333,142.5133333,4.1,27.7875,30.5,33.6,164,17.5,26.8
01-02-2021,78.15,159.71,30.47,3.77,0.56,32.39,69.41666667,14.32083333,0,17.5375,124.25,11.2,160.5,139.8066667,4.7125,38.0875,28,32.39,160,15.7,26.9
01-03-2021,78.24,167.42,32.12,2.76,0.61,31.08,69.16666667,14.05833333,0,18.625,125.4166667,11.3,160.8,144.9466667,3.45,40.15,30.5,31.08,161,15.4,26.7
01-04-2021,70.44,122.03,23.6,3.46,0.4,30.82,64.45833333,12.7375,0,23.175,126.875,10.9,134.8,114.6866667,4.325,29.5,20,30.82,135,16,26.9
01-05-2021,53.74,87.48,20.45,2.79,0.39,28.5,70.08333333,14.72083333,0,17.38333333,133.7916667,11.1,89.56666667,87.48,3.4875,25.5625,19.5,28.5,90,15.9,27
01-06-2021,58.73,90.47,22.37,3.41,0.46,21.98,83.5,18.64583333,0.029166667,12.37916667,124.625,3.9,97.88333333,90.47,4.2625,27.9625,23,21.98,98,20,23.9
01-07-2021,62.79,97.74,34.11,6.25,0.49,22.02,77.83333333,17.75833333,0.008333333,10.22916667,109.1666667,7.6,109.3,97.74,7.8125,42.6375,24.5,22.02,109,18.5,26.1
01-08-2021,59.66,111.03,21.8,2.41,0.44,24.71,68.25,16.86666667,0,17.19583333,131.25,10.2,99.43333333,107.3533333,3.0125,27.25,22,24.71,107,18.5,28.7
01-09-2021,38.57,74.9,32.34,3.83,0.35,19.3,61.20833333,13.77083333,0,17.90833333,125.5833333,9.2,64.28333333,74.9,4.7875,40.425,17.5,19.3,75,19.6,28.8
01-10-2021,52.93,95.82,38,4.96,0.4,20.79,60.91666667,13.825,0,15.69166667,120.2083333,12.4,88.21666667,95.82,6.2,47.5,20,20.79,96,16.8,29.2
01-11-2021,68.24,144.26,49.48,11.57,0.64,23.37,52.33333333,12.86666667,0,13.45416667,107.5,12.9,127.4666667,129.5066667,14.4625,61.85,32,23.37,130,17.3,30.2
01-12-2021,63.43,147.98,52.43,11.4,0.89,22,57.875,14.7375,0,12.45,72,12.6,111.4333333,131.9866667,14.25,65.5375,44.5,22,132,17.6,30.2
13-01-2021,72.8,141.49,43.69,5.46,0.57,24.29,59.66666667,14.42916667,0,11.9125,112.75,12.3,142.6666667,127.66,6.825,54.6125,28.5,24.29,143,17.4,29.7
14-01-2021,68.06,106.98,20.16,2.87,0.4,23.33,61.16666667,14.15833333,0,13.33333333,104.25,12.3,126.8666667,104.6533333,3.5875,25.2,20,23.33,127,17,29.3
15-01-2021,79.28,136.39,26.57,4.39,0.55,23.1,62.16666667,14.58333333,0,12.65833333,115.9166667,12.5,164.2666667,124.26,5.4875,33.2125,27.5,23.1,164,16.3,28.8
16-01-2021,76.63,117.16,24.25,2.56,0.47,22.62,61.54166667,14.62916667,0,13.3,118.4166667,12.5,155.4333333,111.44,3.2,30.3125,23.5,22.62,155,16.7,29.2
17-01-2021,66.62,108.88,24.08,2.59,0.32,21.31,57.91666667,13.9375,0,16.36666667,124.4166667,11.5,122.0666667,105.92,3.2375,30.1,16,21.31,122,17.5,29
18-01-2021,54.37,92.29,21.86,3.11,0.42,20.04,64.25,14.96666667,0,16.9,131.7083333,10.6,90.61666667,92.29,3.8875,27.325,21,20.04,92,17.5,28.1
19-01-2021,60.91,116.05,31.61,3.31,0.49,19.03,61.25,13.2875,0,14.36666667,128.9166667,13,103.0333333,110.7,4.1375,39.5125,24.5,19.03,111,16,29
20-01-2021,60.92,116.55,39.95,4.26,0.49,18.88,53.83333333,11.89166667,0,13.43333333,134.8333333,13.9,103.0666667,111.0333333,5.325,49.9375,24.5,18.88,111,16.2,30.1
21-01-2021,62.87,140.69,41.38,6.23,0.44,17.65,49.33333333,12.37083333,0,11.58333333,206.7083333,13.6,109.5666667,127.1266667,7.7875,51.725,22,17.65,127,17.3,30.9
22-01-2021,67.73,136,31.48,5.34,0.5,19,53.08333333,14.19583333,0,12.53333333,129.0416667,8.8,125.7666667,124,6.675,39.35,25,19,126,21,29.8
23-01-2021,74.08,138.01,30.91,2.95,0.52,19.97,58.375,14.45,0,13.15416667,127.875,12.6,146.9333333,125.34,3.6875,38.6375,26,19.97,147,17.7,30.3
24-01-2021,60.27,115.39,17.98,3.35,0.43,21.48,58.125,14.44166667,0,12.3375,161.5,13.3,100.9,110.26,4.1875,22.475,21.5,21.48,110,17.3,30.6
25-01-2021,57.96,107.46,22.04,3.77,0.43,19.57,49.66666667,12.625,0,14.6125,143.75,12.9,96.6,104.9733333,4.7125,27.55,21.5,19.57,105,18.2,31.1
26-01-2021,52.74,103.29,22.19,4,0.35,18.52,48.66666667,12.64583333,0,14.41666667,159.875,11.6,87.9,102.1933333,5,27.7375,17.5,18.52,102,19.3,30.9
27-01-2021,62.61,109.95,22.32,2.23,0.38,18.66,50.875,13.20833333,0,16.55833333,143.75,10.6,108.7,106.6333333,2.7875,27.9,19,18.66,109,19.5,30.1
28-01-2021,67.12,115.84,21.85,2.86,0.39,16.56,55.83333333,13.91666667,0,16.9,142,10.1,123.7333333,110.56,3.575,27.3125,19.5,16.56,124,19.2,29.3
29-01-2021,61.26,106.78,23.78,2.21,0.41,15.3,54.66666667,12.725,0,16.13333333,142.1666667,11.8,104.2,104.52,2.7625,29.725,20.5,15.3,105,18.1,29.9
30-01-2021,66.73,129.46,32.71,2.64,0.49,15.92,53.04166667,13.52083333,0,13.1125,137.3333333,9.1,122.4333333,119.64,3.3,40.8875,24.5,15.92,122,20.1,29.2
31-01-2021,74.96,136.59,24.37,2.58,0.45,15.5,53.33333333,13.59166667,0,14.14166667,104.7916667,7.4,149.8666667,124.3933333,3.225,30.4625,22.5,15.5,150,20.8,28.2
02-01-2021,74.78,137.35,25.35,2.94,0.45,14.37,53.70833333,13.07916667,0,17.39583333,97.375,9.5,149.2666667,124.9,3.675,31.6875,22.5,14.37,149,19,28.5
02-02-2021,59.73,132.54,34.83,5.7,0.44,13.02,49.16666667,10,0,15.9625,99.41666667,13.3,99.55,121.6933333,7.125,43.5375,22,13.02,122,15.2,28.5
02-03-2021,62.15,139.97,48.69,7.46,0.55,12,47.91666667,9.133333333,0,15.0125,128.0833333,13.3,107.1666667,126.6466667,9.325,60.8625,27.5,12,127,15.2,28.5
02-04-2021,60.38,135.41,47.22,7.38,0.48,12.36,47.25,9.333333333,0,16.11666667,127.9583333,13.2,101.2666667,123.6066667,9.225,59.025,24,12.36,124,15,28.2
02-05-2021,52.9,114.23,31.83,4.66,0.39,13.01,45.33333333,8.891666667,0,14.25833333,129.75,13.2,88.16666667,109.4866667,5.825,39.7875,19.5,13.01,109,15.5,28.7
02-06-2021,49.96,116.93,29.02,7.07,0.43,12.54,43.16666667,9.1,0,14.65416667,105.0833333,12.9,83.26666667,111.2866667,8.8375,36.275,21.5,12.54,111,16.9,29.8
02-07-2021,71.79,149.13,29.97,12.56,0.46,13.55,45.125,9.3625,0,14.60833333,56.20833333,11.4,139.3,132.7533333,15.7,37.4625,23,13.55,139,17,28.4
02-08-2021,55.12,160.95,28.88,23.45,0.45,12.1,39.04166667,5.970833333,0,17.30416667,65.33333333,12.4,91.86666667,140.6333333,29.3125,36.1,22.5,12.1,141,15.5,27.9
02-09-2021,64.99,140.56,36.05,10.41,0.53,12.85,47.04166667,9.433333333,0,11.05,98.16666667,14.1,116.6333333,127.04,13.0125,45.0625,26.5,12.85,127,15.1,29.2
02-10-2021,71.59,153,46.47,11.07,0.58,11.71,46.375,9.1875,0,10.94166667,122.0833333,14.9,138.6333333,135.3333333,13.8375,58.0875,29,11.71,139,15,29.9
02-11-2021,59.27,122.49,33.74,5.07,0.46,10.8,46.33333333,9.645833333,0,15.9375,117.5,14.5,98.78333333,114.9933333,6.3375,42.175,23,10.8,115,15.9,30.4
02-12-2021,51.69,111.34,33.1,5.13,0.37,9.98,49.5,10.11666667,0,15.96666667,131.7916667,13.8,86.15,107.56,6.4125,41.375,18.5,9.98,108,15.8,29.6
13-02-2021,59.47,119.23,33.47,6.54,0.43,9.48,47.83333333,9.566666667,0,16.15,132.0416667,13.6,99.11666667,112.82,8.175,41.8375,21.5,9.48,113,16,29.6
14-02-2021,52.26,109.15,31.67,5.12,0.36,8.98,43.75,8.629166667,0,16.42916667,124.5833333,14.1,87.1,106.1,6.4,39.5875,18,8.98,106,16.1,30.2
15-02-2021,54.35,129.38,33.73,4.18,0.41,8.78,39.16666667,9,0,17.10416667,141.9583333,12.8,90.58333333,119.5866667,5.225,42.1625,20.5,8.78,120,18.3,31.1
16-02-2021,58.64,127.84,33.12,4.21,0.26,7.68,35.45833333,8.220833333,0,20.375,154.125,11.8,97.73333333,118.56,5.2625,41.4,13,7.68,119,19.6,31.4
17-02-2021,54.06,119.89,24.79,3.58,0.19,9.34,38.58333333,9.05,0,20.59166667,136.375,11.6,90.1,113.26,4.475,30.9875,9.5,9.34,113,19,30.6
18-02-2021,55.55,122.37,20.46,4.04,0.35,10.08,48.79166667,11.30416667,0.016666667,22.21666667,118.0833333,11.3,92.58333333,114.9133333,5.05,25.575,17.5,10.08,115,17.8,29.1
19-02-2021,55.31,89.98,19.74,3.12,0.37,9.19,58.54166667,13.20833333,0.004166667,16.025,98.58333333,8.7,92.18333333,89.98,3.9,24.675,18.5,9.19,92,18,26.7
20-02-2021,59.52,99.54,25.39,6.6,0.43,8.97,52.41666667,11.54583333,0.004166667,16.775,87.95833333,8.8,99.2,99.54,8.25,31.7375,21.5,8.97,100,18.5,27.3
21-02-2021,39.83,68.51,18.12,2.76,0.29,8.82,68.66666667,15.56666667,0,15.2625,116.3333333,9,66.38333333,68.51,3.45,22.65,14.5,8.82,69,17.9,26.9
22-02-2021,61.67,130.35,39.87,5.24,0.55,8.72,61.25,15.33333333,0,9.708333333,116.9583333,11.4,105.5666667,120.2333333,6.55,49.8375,27.5,8.72,120,18.3,29.7
23-02-2021,64.97,140.84,51.61,10.47,0.52,9.3,49.29166667,12.0125,0,9.116666667,116.9166667,14,116.5666667,127.2266667,13.0875,64.5125,26,9.3,127,17.3,31.3
24-02-2021,61.71,129.61,47.04,8.55,0.55,11.08,41.08333333,9.229166667,0,10.2625,115.5416667,15.9,105.7,119.74,10.6875,58.8,27.5,11.08,120,16.3,32.2
25-02-2021,61.26,140.68,52.48,9.06,0.67,8,39.41666667,8.729166667,0,12.05,130.6666667,16.3,104.2,127.12,11.325,65.6,33.5,8,127,16.9,33.2
26-02-2021,65.42,144.78,49.55,16.07,0.56,8,36.70833333,9.041666667,0,13.04583333,219.375,15.3,118.0666667,129.8533333,20.0875,61.9375,28,8,130,18.5,33.8
27-02-2021,63.17,150.47,49.4,34.14,0.65,7.3,35.125,9.029166667,0,10.64166667,260.5,15.2,110.5666667,133.6466667,42.675,61.75,32.5,7.3,134,18.6,33.8
28-02-2021,61.67,145.04,58.25,20.09,0.8,6.16,33.08333333,8.229166667,0,12.90416667,117.7916667,14.9,105.5666667,130.0266667,25.1125,72.8125,40,6.16,130,19.4,34.3
03-01-2021,62.67,134.31,39.53,15.13,0.5,5.98,35.58333333,10.05416667,0,15.35833333,199.3333333,11.8,108.9,122.8733333,18.9125,49.4125,25,5.98,123,22,33.8
03-02-2021,56.37,127.81,43.86,7.98,0.44,8.03,41.58333333,11.94166667,0,14.59166667,154.7083333,13,93.95,118.54,9.975,54.825,22,8.03,119,21.3,34.3
03-03-2021,60.6,142.02,38.96,10.26,0.71,4.6,37.45833333,8.870833333,0,13.10416667,132,15.9,102,128.0133333,12.825,48.7,35.5,4.6,128,18.4,34.3
03-04-2021,61.26,136.34,43.46,10.47,0.59,0.74,31.16666667,7.158333333,0,14.075,118.6666667,13.4,104.2,124.2266667,13.0875,54.325,29.5,0.74,124,20.4,33.8
03-05-2021,54.87,123.09,39.61,9.74,0.43,0.8,27.83333333,5,0,16.55416667,142.4166667,15.3,91.45,115.3933333,12.175,49.5125,21.5,0.8,115,18.9,34.2
03-06-2021,58.45,134.43,43.05,14.12,0.53,0.91,25.33333333,4.675,0,15.55,227.1666667,14.9,97.41666667,122.9533333,17.65,53.8125,26.5,0.91,123,20,34.9
03-07-2021,62.87,132.95,44.13,6.37,0.46,0.86,31.375,7.4875,0,18.00833333,134.6666667,14.9,109.5666667,121.9666667,7.9625,55.1625,23,0.86,122,19.9,34.8
03-08-2021,56.86,124.23,31.79,6.24,0.41,0.85,34.58333333,8.883333333,0,20.7125,144.6666667,14.6,94.76666667,116.1533333,7.8,39.7375,20.5,0.85,116,19.9,34.5
03-09-2021,52.72,107.42,24.99,4.63,0.42,0.76,35.70833333,9.1875,0,20.20833333,142.875,14,87.86666667,104.9466667,5.7875,31.2375,21,0.76,105,20.2,34.2
03-10-2021,51.96,103.86,30.37,4.32,0.5,0.87,35.20833333,8.3625,0,19.375,151.4166667,15.3,86.6,102.5733333,5.4,37.9625,25,0.87,103,19.2,34.5
03-11-2021,32.62,79.43,27.07,6.32,0.39,0.83,34.08333333,7.958333333,0,21.26666667,150.125,14.5,54.36666667,79.43,7.9,33.8375,19.5,0.83,79,20,34.5
03-12-2021,29.41,72,20.59,3.28,0.35,0.81,38.95833333,9.116666667,0,20.9,143.9166667,14.9,49.01666667,72,4.1,25.7375,17.5,0.81,72,19.4,34.3
13-03-2021,32.03,86.53,29.57,5.07,0.39,0.82,28.125,4.425,0,18.45416667,112.625,14.4,53.38333333,86.53,6.3375,36.9625,19.5,0.82,87,18.5,32.9
14-03-2021,39.26,88.76,34.94,5.51,0.43,0.8,32.79166667,6.325,0,18.77916667,145.125,16.3,65.43333333,88.76,6.8875,43.675,21.5,0.8,89,17.6,33.9
15-03-2021,57.54,125.28,42.4,7.02,0.69,0.84,32.25,8.041666667,0,18.4,141.75,14.6,95.9,116.8533333,8.775,53,34.5,0.84,117,19.7,34.3
16-03-2021,57.76,116.73,35.59,4.91,0.53,0.98,38.58333333,11.175,0,17.15,141.1666667,14.7,96.26666667,111.1533333,6.1375,44.4875,26.5,0.98,111,20.2,34.9
17-03-2021,71.34,136.43,34.07,6.2,0.55,0.95,39.75,12.65833333,0,16.69583333,153.0833333,12.4,137.8,124.2866667,7.75,42.5875,27.5,0.95,138,22.3,34.7
18-03-2021,61.46,121.88,24.7,4.58,0.43,0.91,37.54166667,11.8125,0,18.34583333,149,12.5,104.8666667,114.5866667,5.725,30.875,21.5,0.91,115,22.3,34.8
19-03-2021,59.76,118.63,27.39,6.46,0.32,0.84,34,9.9125,0,18.75,136.875,12.1,99.6,112.42,8.075,34.2375,16,0.84,112,22.6,34.7
20-03-2021,49.44,98.91,21.64,5.73,0.41,0.84,38.25,11.17916667,0,17.07083333,107.125,12.2,82.4,98.91,7.1625,27.05,20.5,0.84,99,21.6,33.8
21-03-2021,55.16,110.46,20.72,7.42,0.4,0.78,40.91666667,12.61666667,0,11.49166667,88.33333333,12.7,91.93333333,106.9733333,9.275,25.9,20,0.78,107,21.6,34.3
22-03-2021,80.14,160.08,36.45,15.18,0.72,0.79,43.29166667,14.21666667,0.025,11.92916667,126.75,12.4,167.1333333,140.0533333,18.975,45.5625,36,0.79,167,22.5,34.9
23-03-2021,69.03,144.6,19.25,13.68,0.41,0.7,42.75,13.375,0,16.02083333,65.83333333,12.1,130.1,129.7333333,17.1,24.0625,20.5,0.7,130,21.9,34
24-03-2021,65.37,126.44,25.86,12.94,0.58,0.86,44.20833333,14.225,0,14.41666667,75.83333333,12.2,117.9,117.6266667,16.175,32.325,29,0.86,118,22.3,34.5
25-03-2021,72.62,147.56,41.87,15.99,0.53,0.76,39.91666667,13.1,0,12.7375,45.875,13,142.0666667,131.7066667,19.9875,52.3375,26.5,0.76,142,22.3,35.3
26-03-2021,74.19,153.99,36.2,12.99,0.64,1.19,34.5,12.03333333,0.004166667,10.27083333,87,11.7,147.3,135.9933333,16.2375,45.25,32,1.19,147,24.5,36.2
27-03-2021,78.64,167.8,41.02,15.82,0.78,0.76,35.875,12.07083333,0,8.183333333,121.875,12.4,162.1333333,145.2,19.775,51.275,39,0.76,162,24.3,36.7
28-03-2021,69.85,159.12,34.75,13.89,0.48,0.75,33.20833333,10.29166667,0,12.36666667,217.2083333,14.5,132.8333333,139.4133333,17.3625,43.4375,24,0.75,139,22.3,36.8
29-03-2021,70.18,152.73,24.4,9.4,0.49,0.65,32.95833333,10.53333333,0,15.51666667,152.1666667,14.1,133.9333333,135.1533333,11.75,30.5,24.5,0.65,135,23.2,37.3
30-03-2021,71.8,159.7,30.92,22.06,0.48,1.03,29.04166667,10.12083333,0,22.475,263.25,12.6,139.3333333,139.8,27.575,38.65,24,1.03,140,25.1,37.7
31-03-2021,58.09,157.94,39.45,42.12,0.66,0.91,23,5.304166667,0,21.16666667,317.1666667,14.8,96.81666667,138.6266667,52.65,49.3125,33,0.91,139,23.4,38.2
04-01-2021,65.8,174.25,41.74,36.32,0.49,1.23,26.16666667,7.175,0,18.07916667,313.5,15.9,119.3333333,149.5,45.4,52.175,24.5,1.23,150,21.7,37.6
04-02-2021,67.48,177.89,41.21,32.43,0.67,1.02,26.29166667,7.2875,0,17.575,311.7083333,15,124.9333333,151.9266667,40.5375,51.5125,33.5,1.02,152,22.5,37.5
04-03-2021,68.38,169.76,38.4,31.27,0.54,1.88,28.91666667,9.154166667,0,6.029166667,229.2083333,15.6,127.9333333,146.5066667,39.0875,48,27,1.88,147,22.4,38
04-04-2021,69.47,165.14,26.21,11.21,0.55,1.1,30.16666667,10.0125,0,10.85416667,118.8333333,13.6,131.5666667,143.4266667,14.0125,32.7625,27.5,1.1,143,23.8,37.4
04-05-2021,62.02,156.9,25.43,12,0.54,0.71,43.79166667,14.94583333,0,16.52916667,121.75,13.3,106.7333333,137.9333333,15,31.7875,27,0.71,138,23.4,36.7
04-06-2021,60.54,136.86,20.06,4.72,0.54,0.79,42.70833333,14.15416667,0,17.72916667,136.0833333,15.3,101.8,124.5733333,5.9,25.075,27,0.79,125,21.8,37.1
04-07-2021,52.96,129.89,21.1,4.63,0.43,0.66,41.5,14.3875,0,14.84166667,157.4166667,12.4,88.26666667,119.9266667,5.7875,26.375,21.5,0.66,120,23.5,35.9
04-08-2021,57.97,154.42,31.15,10.77,0.55,0.69,39.08333333,13.98333333,0,15.1,220.3333333,10.7,96.61666667,136.28,13.4625,38.9375,27.5,0.69,136,25,35.7
04-09-2021,57.07,134.35,29.09,6.21,0.37,0.78,45.125,15.49583333,0.008333333,13.70416667,141.375,11.1,95.11666667,122.9,7.7625,36.3625,18.5,0.78,123,24,35.1
04-10-2021,38.45,105.02,17.29,2.81,0.31,0.91,44.41666667,15.1125,0,19.04583333,130.3333333,11.4,64.08333333,103.3466667,3.5125,21.6125,15.5,0.91,103,23.7,35.1
04-11-2021,23.88,58.27,12.64,2.5,0.34,0.7,50.04166667,16.60833333,0.008333333,14.90416667,114.0416667,11.6,39.8,58.27,3.125,15.8,17,0.7,58,22.8,34.4
04-12-2021,43.99,108.79,24.54,3.37,0.38,0.76,57.41666667,18.42083333,0.045833333,9.770833333,124.7083333,10.5,73.31666667,105.86,4.2125,30.675,19,0.76,106,23.8,34.3
13-04-2021,39.03,83.66,14.97,4.57,0.31,0.67,62.125,19.44583333,0.066666667,11.21666667,112.2083333,10.4,65.05,83.66,5.7125,18.7125,15.5,0.67,84,24.1,34.5
14-04-2021,27.26,61.31,24.15,5.39,0.34,1.15,66.41666667,19.48333333,0.208333333,8.254166667,173.8333333,9.9,45.43333333,61.31,6.7375,30.1875,17,1.15,61,22.8,32.7
15-04-2021,34.26,82.12,23.89,5.85,0.39,0.87,57.91666667,16.69583333,0,10.04166667,237.9166667,11.3,57.1,82.12,7.3125,29.8625,19.5,0.87,82,21.6,32.9
16-04-2021,42.53,109.48,29.41,8.58,0.44,0.98,49.16666667,15.25833333,0,15.38333333,190.1666667,12.5,70.88333333,106.32,10.725,36.7625,22,0.98,106,21.9,34.4
17-04-2021,44.19,100.24,23.76,4.16,0.4,0.78,48.875,15.96666667,0,12.79583333,172.7083333,12.4,73.65,100.16,5.2,29.7,20,0.78,100,22.4,34.8
18-04-2021,54.98,122.9,32.18,4.66,0.47,0.89,44.08333333,15.41666667,0,12.14166667,210.5,11.3,91.63333333,115.2666667,5.825,40.225,23.5,0.89,115,23.3,34.6
19-04-2021,54.99,136.57,35.62,11.86,0.38,0.88,42.66666667,14.80833333,0,14.54583333,225.5416667,12.6,91.65,124.38,14.825,44.525,19,0.88,124,23.2,35.8
