Date,PM2.5,PM10,NO2,SO2,CO,Ozone,min_temp,max_temp,relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),windspeed_100m (km/h),winddirection_100m (°)
17-11-2019,66.59,119.68,23.28,19.58,0.47,53.81,19.1,29.2,72.95833333,18.47083333,0,14.67083333,44.08333333
18-11-2019,74.95,147.35,31.04,19.69,0.53,63.51,19.7,28.9,70.25,17.92083333,0,17.44166667,48.125
19-11-2019,78.1,160.55,31.93,18.42,0.59,61.72,19.8,27.5,79.58333333,19.46666667,0,11.825,82.75
20-11-2019,78.78,172.46,35.26,15.02,0.67,39.88,19.3,27.2,81.54166667,19.57916667,0.016666667,14.45833333,116.5
21-11-2019,67,125,25.2,3.6,0.46,50.6,20,27.2,78.79166667,18.81666667,0,15.67916667,118.2916667
22-11-2019,72.29,155.44,47.85,4.99,0.8,48.07,18.7,27.5,73.95833333,17.30416667,0,12.52083333,110.6666667
23-11-2019,71.37,146.4,46.43,14.04,0.67,36.76,18.7,27.5,70.41666667,16.8125,0,10.54583333,87.54166667
24-11-2019,76.23,144.57,36.31,8.78,0.69,46.99,18.7,27.5,71.91666667,17.125,0,13.40416667,97.5
25-11-2019,77.38,163.34,36.47,7.28,0.66,50.37,17.1,27.5,74.54166667,16.975,0,17.02083333,114.2916667
26-11-2019,77.76,157.14,37.23,5.53,0.7,41.43,17.5,26.9,77.16666667,17.05833333,0,17.09583333,118.5
27-11-2019,72.37,143.21,37.61,5.71,0.66,35.48,17.7,27.3,74.79166667,16.9625,0,16.975,113.2083333
28-11-2019,76.27,152.07,37.72,7.68,0.64,37.67,18.5,27.6,74.95833333,17.63333333,0,16.62916667,116.1666667
29-11-2019,64.37,123.42,36.8,3.68,0.64,33.93,18.7,27.9,76.375,18.29583333,0,14.70416667,105.375
30-11-2019,62.32,134.27,44.11,5.9,0.67,30.38,18.4,28.1,75.83333333,18.30833333,0,15.24583333,110.2083333
01-12-2019,57.99,102.58,23.88,3.16,0.49,37.37,19.7,26.8,81.04166667,18.76666667,0.270833333,17.2875,127.625
02-12-2019,43.77,71.69,24.76,2.95,0.4,27.87,19.2,23.6,84.66666667,18.54583333,0.0375,13.975,116.5416667
03-12-2019,51.3,89.79,35,3.36,0.54,28.28,19.3,23.8,88.875,19.49166667,0.079166667,12.74166667,106.9166667
04-12-2019,75.74,135.67,34.42,3.65,0.68,38.11,19.1,26,80.66666667,18.325,0,17.34583333,115.875
05-12-2019,76.89,158.07,43.35,6.74,0.66,33.75,18.9,25.4,79,17.68333333,0,13.46666667,108.875
06-12-2019,80.25,165.24,38.93,6.86,0.62,39.43,17.5,25.3,78.91666667,17.175,0.004166667,14.0875,116.5
07-12-2019,78.91,158.7,43.09,5.74,0.73,43.35,15.6,26.1,71.5,15.37916667,0,12.9625,121.9583333
08-12-2019,67.57,122.89,31.57,4.34,0.63,33.85,20.2,25.3,75.66666667,17.72083333,0.004166667,13.55,119.875
09-12-2019,57.42,121.43,33.86,4.15,0.6,28.58,18.6,26.2,79.04166667,18.02083333,0.020833333,12.475,115.8333333
10-12-2019,55.18,120.79,37.84,4.91,0.58,30.2,18.4,26.3,75.04166667,17.18333333,0,13.17083333,117.25
11-12-2019,67.37,131.64,43.53,4.57,0.73,34.47,17,26.8,72.75,16.35416667,0,12.4375,129.9166667
12-12-2019,63.23,125.68,42.17,4.24,0.59,30.7,17.4,26.5,76.29166667,16.925,0,17.5125,139.8333333
13-12-2019,36.81,86.62,31.26,5.19,0.48,33.29,18.2,27.5,74.20833333,17.16666667,0,18.70833333,138.75
14-12-2019,44.29,89.91,27.87,2.41,0.49,32.01,18.4,27.6,77.58333333,17.8125,0,17.85416667,129.4166667
15-12-2019,47.19,93.36,27.76,2.79,0.5,31.76,18.8,26.8,76.04166667,17.05833333,0,17.65416667,137.8333333
16-12-2019,52.5,105.22,35.44,4.78,0.56,31.52,17.5,26.9,75.375,16.5875,0,16.29583333,131.7083333
17-12-2019,65.49,131.72,34.1,4.63,0.55,30.53,16.6,26.2,74.58333333,15.85,0,15.75833333,94.25
18-12-2019,72.09,139,38.88,5.15,0.6,32,16.3,25.7,75.25,16.225,0,13.37916667,78.58333333
19-12-2019,74.72,153.49,40.07,7.5,0.67,29.23,16.1,26.4,75.45833333,16.60833333,0,13.02916667,94.91666667
20-12-2019,74.54,150.13,42.4,8.8,0.63,35.96,17.5,27.3,69.54166667,15.62916667,0,10.9625,85.08333333
21-12-2019,77.73,150.52,31.57,7.43,0.56,39.39,18,27.4,67.375,15.2625,0,14.6375,107.8333333
22-12-2019,74.61,140.27,34.41,5.21,0.61,32.87,17.3,26.1,76.5,16.8875,0,16.40833333,122.8333333
23-12-2019,73.04,140.65,35.58,4.81,0.59,33.79,17.1,26.1,74.5,16.30833333,0,19.34583333,126.6666667
24-12-2019,64.47,111.46,29.64,3.8,0.52,36.34,17.2,26.6,73.08333333,15.79583333,0,19.325,128.3333333
25-12-2019,74.55,119.39,24.71,2.91,0.6,39.13,17.8,27.5,71.70833333,16.36666667,0,18.67916667,133.1666667
26-12-2019,63.28,98,29.98,3.22,0.59,25.28,18.6,27.2,73.58333333,17.50833333,0,14.07083333,133.2083333
31-12-2019,51.98,90.04,32.16,2.14,0.57,30.2,19.3,24.6,84.625,18.25833333,0.008333333,23.59166667,143.2916667
01-01-2020,40.84,60.9,16.84,1.89,0.48,31.65,18.7,26.1,81.16666667,18.24166667,0,24.47916667,144
02-01-2020,30.37,59.24,20.81,1.86,0.45,25.48,20.1,26.5,84.41666667,19.47083333,0.104166667,19.86666667,140.75
03-01-2020,31.89,60.3,19.2,4.81,0.45,25.59,20.1,26.8,83.29166667,19.47083333,0.070833333,15.11666667,179.25
04-01-2020,52.76,85.42,18.96,4.21,0.45,32.47,19.6,26.5,78.45833333,18.01666667,0.004166667,11.0875,114.5416667
05-01-2020,62.42,94.34,24.43,20.96,0.41,32.07,18,25,73.625,16.12916667,0,18.275,50.75
06-01-2020,53,91.28,30.3,9.76,0.5,30.39,18.6,25,69.58333333,15.81666667,0,18.34166667,94.41666667
07-01-2020,54.78,92.52,26.49,2.43,0.53,29.44,19.5,26.2,80.33333333,18.4875,0.008333333,18.50416667,142.6666667
08-01-2020,42.3,89.9,25.03,6.25,0.48,25.89,19.8,26.6,78.91666667,18.33333333,0,20.82083333,167.4583333
09-01-2020,49.85,89.18,25.02,4.88,0.49,21.79,19.3,26.3,80.54166667,18.4625,0,14.87916667,154.9583333
10-01-2020,75.05,116.95,20.12,6.78,0.47,32.08,18.7,24.6,77.75,17.05,0,16.85416667,68.33333333
11-01-2020,73.67,126.02,32.56,15.66,0.52,32.74,16.6,26.8,64.70833333,14.1875,0,14.23333333,66.83333333
12-01-2020,64.11,116.26,30.48,18.98,0.52,38.77,15.7,27.4,61.79166667,12.6875,0,13.20416667,49.54166667
13-01-2020,66.74,132.99,42.86,16.22,0.64,37.85,16.1,28.5,54.08333333,11.79583333,0,9.895833333,161.9583333
14-01-2020,76.24,130.31,37.87,8.12,0.74,47.86,15.2,28.5,62.33333333,13.79583333,0,16.47916667,130.875
15-01-2020,52.94,74.26,15.08,4.32,0.39,37.94,16.9,27.3,66.125,14.23333333,0,22.02083333,137.6666667
16-01-2020,37.66,59.83,17.83,4.75,0.36,34.59,16.1,27.6,64.75,13.70833333,0,20.2625,148.125
17-01-2020,32.67,66.21,20.69,4.36,0.35,28.83,17.2,27.6,66.20833333,14.9625,0,16.2,149.2083333
18-01-2020,32.74,62.74,19.29,4.35,0.36,29.58,18.4,28.4,67.45833333,16.1875,0,18.80416667,135.4583333
19-01-2020,35.71,72.05,22.28,5.88,0.43,29.82,19.2,27.9,69.375,16.925,0.004166667,16.79583333,141.6666667
20-01-2020,42.44,84.76,23.94,4.88,0.42,30.54,18.9,28.3,70,17.125,0,14.18333333,119.4166667
21-01-2020,38.24,89.69,24.62,4.78,0.39,31.47,19,28.8,69.04166667,16.75833333,0,20.77916667,120.4583333
22-01-2020,44.01,83.26,26.27,5.88,0.48,30.2,17.9,28.8,66.25,15.575,0,19.72083333,129.125
23-01-2020,58.35,114.77,38.88,6.19,0.53,27.43,16.1,28.7,64.875,14.81666667,0,15.59583333,119.2083333
24-01-2020,59.88,126.46,40.19,9.24,0.54,28.86,17.1,29.6,59.08333333,14.075,0,14.11666667,103.2916667
25-01-2020,63.6,135.47,36.93,12.24,0.59,32.56,16.9,29.8,60.625,14.84166667,0,12.125,81.08333333
26-01-2020,62.4,131.2,41.12,9.1,0.57,33.29,18.5,30.8,59,15.19583333,0,12.225,172.5833333
27-01-2020,58.74,126.2,38.92,8.97,0.58,34.66,17.9,31,58.5,15.1125,0,15.3375,145.9166667
28-01-2020,56.33,132.29,34.51,16.55,0.51,32.6,19.8,30.3,59.04166667,15.79166667,0,20.88333333,206.875
29-01-2020,64.63,150.54,41.42,26.38,0.62,29.4,20.6,30.7,57.5,15.475,0,15.2125,237.2916667
30-01-2020,68.59,136.26,26.22,13.38,0.55,36.83,18.9,30.3,60.875,15.55833333,0,12.82083333,103.9583333
31-01-2020,64.94,122.56,31.44,16.68,0.43,25.86,18.1,29.4,57.91666667,14.6375,0,15.67916667,111.2083333
01-02-2020,53.5,131.5,18,1.33,0.08,32.67,19.1,30,59.41666667,15.25,0,19.9875,143.9583333
02-02-2020,43.415,110.535,20.895,2.645,0.205,29.525,20.1,28.6,66.91666667,16.62083333,0,20.1125,126.0416667
03-02-2020,33.33,89.57,23.79,3.96,0.33,26.38,18.9,29.6,65.79166667,16.35833333,0,19.45,136.125
04-02-2020,28.6,58.6,23.64,3.5,0.26,17.58,18.4,30.3,59.625,15.05,0,20.625,148.2916667
05-02-2020,35.16,121.9,32.36,6.48,0.39,26.96,18.9,30,57.95833333,15,0,14.28333333,162.9583333
06-02-2020,32.34,102.4,28.47,5.52,0.39,22.73,20.1,31,50.875,13.74583333,0,17.50833333,184.2916667
07-02-2020,30.91,110.04,23.74,5.67,0.31,24.21,20,30,59.125,15.35,0,19.18333333,196.2083333
08-02-2020,37.33,90.09,23.65,6.12,0.43,21.12,19.9,28.4,75.29166667,18.25833333,0.079166667,17.67916667,124.875
09-02-2020,33.84,53.67,18.16,5.94,0.42,17.79,18.4,21.7,92.95833333,18.37083333,0.279166667,19.47083333,65.04166667
10-02-2020,35.41,67.33,19.43,4.68,0.37,23.19,18.9,24.8,82.95833333,18.0625,0.045833333,19.10416667,104.4166667
11-02-2020,41.64,78.03,21.09,5.11,0.44,27.29,19.3,26.9,77.75,17.75416667,0.004166667,19.8875,119.0833333
12-02-2020,55.68,106.71,31.3,6.19,0.53,24.54,19.3,27.1,73.45833333,17.44583333,0,16.23333333,104.5416667
13-02-2020,56.16,117.24,33.59,11.75,0.46,30.13,19,29.4,60.625,14.2625,0,14.9,65.58333333
14-02-2020,66.11,146.93,54.11,28.31,0.77,27.59,18.7,30.4,47.25,11.31666667,0,9.375,91.41666667
15-02-2020,57.91,130.97,47.6,14.96,0.56,28.19,17,31.2,48.75,11.9,0,11.47083333,103.5416667
16-02-2020,62.41,122.69,29.55,13.05,0.44,36.12,17.9,31.2,51.58333333,13.24166667,0,16.7375,91.875
17-02-2020,55.82,130.96,34.88,10.52,0.5,31.15,18.6,31.4,51.41666667,13.34583333,0,14.64166667,92.08333333
18-02-2020,33.13,93.98,28.4,17.27,0.4,29.63,17.2,31.3,45.5,9.958333333,0,16.12083333,61.83333333
19-02-2020,46.8,114.9,34.14,8.35,0.5,29.73,16.1,31.3,50.29166667,12.38333333,0,16.3,120.2083333
20-02-2020,49.98,99.22,25.44,5.49,0.46,26.2,18.4,30.7,59.83333333,15.07083333,0,21.4,134.6666667
21-02-2020,37.23,75.08,19.8,5.96,0.34,26.62,17.9,30.1,53.125,12.27083333,0,23.70416667,130.9166667
22-02-2020,29.23,73.23,22.51,3.57,0.36,24.77,16.9,30.8,52.25,12.02916667,0,19.9125,126.6666667
23-02-2020,29.51,70.78,23.1,5,0.31,24.56,18,30.8,48.75,11.9125,0,20.7875,138.3333333
24-02-2020,37.54,91.82,30.76,5.31,0.51,26.43,18.6,32.6,48.25,12.37083333,0,19.69166667,162.6666667
25-02-2020,43.6,121.1,28.17,19.76,0.52,26.14,20.8,31,55.83333333,15.31666667,0,12.86666667,202.375
26-02-2020,50.05,120.33,27.02,19.5,0.46,30.87,18.6,30.5,58.875,15.33333333,0,15.64166667,52.25
27-02-2020,34.73,108.83,29.34,12.6,0.38,29.31,19.2,31,37.91666667,8.945833333,0,17.875,61.91666667
28-02-2020,37.49,99.92,24.49,8.01,0.39,29.45,18.5,30.8,53.625,13.62083333,0,17.34583333,106.375
29-02-2020,40.14,94.91,21.2,6.14,0.42,29.24,19,30.8,60.33333333,15.3875,0,17.21666667,128.7916667
01-03-2020,39.48,88.05,21.64,6.06,0.42,27.73,19.5,31.2,59.16666667,16.02083333,0.004166667,15.7125,117.5
02-03-2020,48.11,99.61,32.7,10.03,0.48,25.19,19.9,29.8,63.91666667,16.5875,0.3125,9.633333333,177.8333333
03-03-2020,48.57,109.81,31.83,11.15,0.44,25.14,19.8,30.5,59.70833333,16.2875,0,14.70416667,203.5416667
04-03-2020,48.48,125.6,30.48,31.12,0.51,23.02,20.5,32,50.20833333,13.52083333,0,12.72083333,242.75
05-03-2020,53.86,140.11,30.74,28.27,0.55,26.11,20.3,32,49,13.3375,0,10.62916667,212.1666667
06-03-2020,30.08,98.77,22.62,9.86,0.38,19.57,21.1,31.2,59.20833333,16.2375,0,21.41666667,192.375
07-03-2020,35.5,92.91,21.55,8.99,0.37,21.93,22,31.4,64.54166667,17.95833333,0,16.8,177.2916667
08-03-2020,29.24,62.22,15.39,5.47,0.36,21.61,22.1,31.1,72.375,19.9625,0.0375,15.06666667,134.0416667
09-03-2020,28.15,66.52,21.15,5.95,0.37,18.8,20.9,30.4,67.41666667,18.90833333,0.0125,15.11666667,129.4583333
10-03-2020,23.6,63.96,21.26,4.52,0.36,20.4,21.4,32.5,53.29166667,16.24583333,0,17.48333333,160.9583333
11-03-2020,28.43,77.71,22.8,6.74,0.4,21.77,21.3,31.8,58.125,17.29583333,0,18.39166667,184.7083333
12-03-2020,31.83,85.15,27.1,6.85,0.44,22.19,21.2,31.6,60.875,17.825,0,15.22916667,159.2916667
13-03-2020,23.38,78.83,22.86,5.19,0.33,18.66,21.1,33.8,55.95833333,16.39166667,0,21.25833333,150.0416667
14-03-2020,31.24,93.35,26.48,10.4,0.41,20.15,20.5,33.4,55.04166667,16.23333333,0,13.54583333,155.7916667
15-03-2020,26.18,68.02,22.01,6.05,0.36,21.99,20.7,32.4,54.20833333,15.94166667,0,17.74166667,118.4166667
16-03-2020,24.74,66.97,24.39,5.34,0.36,19.47,20.7,33.2,53.33333333,15.61666667,0,19.75416667,123.3333333
17-03-2020,21.3,71.62,25.94,4.96,0.34,18.81,22.4,34.4,44.04166667,13.9625,0,22.62916667,135.0833333
18-03-2020,28.77,87.38,35.78,9.14,0.42,18.4,22,34.5,44.75,14.24166667,0,14.09166667,162.125
19-03-2020,40.41,89.82,33.76,9.96,0.51,24.21,22.6,33.6,60.04166667,17.35,0.183333333,8.358333333,157.5833333
20-03-2020,31.49,68.6,27.44,9.4,0.36,27.2,22.5,33,54.33333333,16.525,0.0125,17.39166667,150
21-03-2020,38.23,105.14,30.16,9.2,0.39,24.19,21.6,33.8,46.45833333,13.09583333,0,13.0625,212.9583333
22-03-2020,34.94,75.15,21.95,6.1,0.32,23.3,20.9,32.6,62.875,17.775,0,12.75,112.625
23-03-2020,36.04,67.48,14.53,4.6,0.35,23.89,21.3,32.2,56.375,16.8875,0,15.7375,126.3333333
24-03-2020,26.48,58.52,13.95,7.26,0.29,24.4,21.4,32.7,54.33333333,16.68333333,0,16.99583333,123.9583333
25-03-2020,28.39,58.78,14.8,6.86,0.3,23.45,22.3,33.3,50.54166667,16.07083333,0.004166667,17.93333333,134.875
26-03-2020,25.95,56.69,12.58,7.1,0.29,23.99,21.7,33.8,48.375,15.4375,0,16.90416667,111.0833333
27-03-2020,35.72,66.39,13.49,3.59,0.28,27.07,22.8,35.1,40.58333333,13.35833333,0,20.64166667,144.5416667
28-03-2020,34.45,60.98,14.35,7.51,0.28,29.7,22.8,35.4,38.125,13.16666667,0,14.34583333,136
29-03-2020,40.31,71.09,15.22,8.94,0.32,30.15,23.9,35.7,40.375,14.17083333,0,12.15833333,147.7083333
30-03-2020,30.91,62.11,13.94,11.08,0.29,27.22,23.2,35,41.54166667,14.42083333,0,14.02083333,104.7083333
31-03-2020,39.6,67.09,14.64,10.68,0.41,30.1,22.6,35.4,43.25,14.96666667,0,9.545833333,167.7083333
01-04-2020,47.1,88.91,18.12,12.07,0.41,28.63,23.7,35,43.20833333,15.325,0,7.908333333,171.75
02-04-2020,43.13,76.16,16.04,11.04,0.43,28.26,23.8,35.2,41.58333333,15.04166667,0,8.420833333,130.3333333
03-04-2020,35.8,64.38,15.21,11.64,0.33,26.17,25,34.6,39.33333333,14.0375,0,18.0875,143.3333333
04-04-2020,37.32,68.58,18.45,11.19,0.35,23.32,23.9,33.6,42.375,13.82916667,0,17.77083333,127.6666667
05-04-2020,28.69,54.41,14.73,8.89,0.28,23.58,23.6,35.6,40.33333333,13.55416667,0,17.0625,135.75
06-04-2020,27.92,67.71,20.03,13.56,0.41,22.5,24.2,34.9,53.16666667,18.12083333,0.016666667,12.79166667,180.875
07-04-2020,21.09,44.38,17.6,10.4,0.3,28.36,23.8,35.1,50.54166667,16.9,0.004166667,11.0125,184.5
08-04-2020,20.28,43.36,19.53,21.6,0.31,31.52,23.9,35.7,56.875,18.33333333,0.075,14.87083333,221.9583333
09-04-2020,31.06,59.96,16.86,12.63,0.41,26.77,24,34.3,52.33333333,17.2875,0,14.83333333,164.3333333
10-04-2020,19.15,35.38,17.03,9.99,0.3,27.91,21.6,35.1,50.20833333,15.47083333,0,16.71666667,141.9583333
11-04-2020,19.88,40.19,16.59,11.51,0.31,24.72,22.5,35.4,43.33333333,13.85,0,18.45833333,129.4166667
12-04-2020,28.62,55.1,16.45,9.23,0.46,27.71,22.7,36.3,38.79166667,12.7875,0.008333333,17.47083333,148.5
13-04-2020,32.5,65.68,16.41,2.93,0.32,31.84,23.5,36.7,33.29166667,11.19583333,0,15.60416667,164.75
14-04-2020,33.4,76.4,18.04,5.99,0.29,32.48,22.8,36.6,33.41666667,11.275,0,17.1,141.9166667
15-04-2020,28.52,65.33,15.99,3.12,0.27,31.82,24.3,37.2,30.375,10.25833333,0,18.625,148.2083333
16-04-2020,33.61,71.42,17.84,3.73,0.34,31.16,24.5,37,33.58333333,12.2,0,14.09166667,197
17-04-2020,32.68,75.68,19.36,10.12,0.36,28.1,24.8,36.7,39.16666667,14.5125,0,15.6375,193.0833333
18-04-2020,32.18,63.01,18.58,5.13,0.45,25.5,24.8,36.6,45.625,16.925,0.05,12.575,166.5
19-04-2020,25.84,54.2,16.11,9.96,0.37,25.68,24.1,35,49.04166667,17.625,0,11.27083333,117.25
20-04-2020,24.22,55.98,20.58,13.44,0.32,24.1,24.5,37.2,46.375,16.925,0.045833333,10.8,172.5
21-04-2020,25.25,55.05,30.1,19.27,0.4,24.22,24.8,35.8,44.79166667,16.25833333,0,14.225,226.1666667
22-04-2020,22.19,47.01,18.71,8.01,0.32,25.96,25.3,36.5,41.41666667,15.57916667,0,17.55,183.5833333
23-04-2020,23.12,57.18,16.05,6.28,0.32,24.8,24.4,38.2,48.5,17.22916667,0,15.425,201.5
24-04-2020,24.99,51.78,15.14,3.67,0.31,24.03,25.8,36.8,54.20833333,19.86666667,0.008333333,17.24166667,169
25-04-2020,28.49,68.83,15.63,8.15,0.45,25.36,26.5,37,46.5,17.35416667,0,16.73333333,244.7083333
26-04-2020,23.57,47.85,10.08,3.29,0.31,23.1,25.6,36.5,51.625,18.60833333,0,13.12916667,170
27-04-2020,17.98,48.75,10.14,2.96,0.28,24.57,25.2,37.1,51.75,17.87083333,0,15.62083333,127.9583333
28-04-2020,18.39,46.04,9.14,3.62,0.29,20.84,25.5,35.3,58.58333333,19.49583333,0,17.67916667,112.2916667
29-04-2020,12.98,35.99,12.48,4.95,0.28,26.46,25,34.9,54.95833333,19.17916667,0,10.92916667,139.3333333
30-04-2020,19.01,48.83,14.82,4.92,0.28,29.24,25.1,36.7,40.20833333,15.09583333,0,12.37916667,134.5416667
01-05-2020,21.12,50.43,14.57,5.72,0.35,25.61,25.5,37.6,44.91666667,16.96666667,0.025,13.39583333,195.1666667
02-05-2020,22.18,43.18,14.58,23.39,0.41,23.43,25.4,37.2,40.95833333,15.7375,0,11.81666667,233.8333333
03-05-2020,33.85,83.09,21.11,10.08,0.4,26.69,26.7,38.3,37.625,15.05,0,17.1625,179.5
04-05-2020,26.7,72.3,15.95,6.05,0.37,28.61,27.6,38.2,38.41666667,16.07083333,0,15.8375,218.9583333
05-05-2020,30.55,74.6,14.73,4.83,0.37,28.32,26.9,37.6,44.45833333,17.725,0,12.67083333,199.3333333
06-05-2020,25.63,62.59,13.04,5.14,0.3,24.47,27,38.4,41.79166667,16.9875,0,15.59583333,196.0416667
07-05-2020,25.45,57.3,12.51,3.41,0.31,21.96,26.1,36.8,54.20833333,20.32083333,0.004166667,13.725,152.75
08-05-2020,29.28,77.77,16.56,7.52,0.3,21.92,26.8,36.4,49.20833333,18.80416667,0,13.7125,190.375
09-05-2020,23.49,64.72,15.51,6.38,0.31,23.79,27,37.5,44.70833333,18.07083333,0,12.30833333,160.4583333
10-05-2020,23.04,55.35,20.67,3.06,0.41,22.23,25.9,35.8,54.33333333,19.48333333,0.166666667,11.77083333,159.5833333
11-05-2020,31.29,76.4,23.79,15.55,0.38,26.13,24.3,36,50.66666667,17.83333333,0,10.2375,189.875
12-05-2020,32.72,78.83,24.25,10.47,0.39,22.86,25.2,36.1,46.54166667,17.35833333,0,11.29583333,136.5
13-05-2020,18.65,58.09,16.3,3.99,0.28,23.45,25.2,36.3,44.375,16.66666667,0,10.3625,150.6666667
14-05-2020,18.03,52.12,13.75,3.51,0.3,22.39,25.4,37.3,50.04166667,18.7375,0.004166667,12.9625,132.9166667
15-05-2020,19.17,60.04,16.69,11.62,0.26,22.43,26.3,36.7,48.04166667,18.6875,0.054166667,10.50833333,205.5
16-05-2020,25.99,75.1,19.14,13.94,0.31,25.3,25.6,35.8,58.20833333,20.68333333,0.091666667,6.020833333,145.0833333
17-05-2020,25.2,68.4,16.78,7.97,0.46,26.29,25.4,37.7,52.29166667,19.5625,0,8.041666667,201.1666667
18-05-2020,28.49,78.92,20.49,22.03,0.36,26.83,27.4,38.6,40.70833333,16.50833333,0,15.8625,268.0833333
19-05-2020,46.04,132.37,23.93,25.56,0.51,25.06,26.7,38.2,32.54166667,12.71666667,0,18.125,299.6666667
20-05-2020,43.35,154.67,28.4,34.96,0.39,21.28,27,39,27.20833333,10.37083333,0,22.90416667,308.4583333
21-05-2020,49.28,148.22,28.48,50.3,0.38,17.65,27.4,40.1,28.04166667,9.5375,0,25.34166667,249
22-05-2020,29.19,132.38,21.42,10.61,0.41,25.55,24.8,40.2,27.25,9.575,0,14.49583333,283.4166667
23-05-2020,49.06,150.52,25.75,15.59,0.49,24.93,27.2,40.8,24.08333333,9.820833333,0,17.42916667,157.625
24-05-2020,44.58,126.8,18.9,9.82,0.44,30.78,28.3,39.9,31.20833333,13.8125,0,14.6125,194.0833333
25-05-2020,33.45,93.54,12.86,6.26,0.38,26.45,28.2,39.6,37.54166667,16.54166667,0,14.8875,179.625
26-05-2020,33.76,85.44,13.09,8.29,0.51,26.1,28.4,39.2,40.91666667,18.1375,0,12.23333333,193.2083333
27-05-2020,32.04,86.22,13.88,4.93,0.37,24.89,29.8,40.2,37.66666667,17.14166667,0,14.87916667,219.7083333
28-05-2020,22.89,73.22,7.31,7.35,0.59,22.08,29.1,40,31.125,14.09583333,0,17.54166667,269.5
29-05-2020,26.05,108.38,16.28,16.93,0.53,20.1,29.6,39.5,29.625,13.8875,0,15.74583333,268.5
30-05-2020,20.34,65.39,11.1,7.09,0.22,20.95,28.5,38.1,38.45833333,16.55833333,0,15.14583333,211.5833333
31-05-2020,22.52,58.95,17.15,3.67,0.31,18.31,28,36.3,51.70833333,20.05416667,0.075,14.2125,169.6666667
01-06-2020,29.04,72.86,22.71,6.61,0.4,19.73,24.4,33.2,72.91666667,22.5125,0.3625,9.695833333,215.0833333
02-06-2020,18.43,43.82,14.75,3.12,0.24,17.44,24.4,33,72.08333333,21.9375,0.1125,12.65416667,199.3333333
03-06-2020,11.46,39.77,13.41,5.03,0.43,19.27,24.5,32.9,68,21.15416667,0.091666667,19.475,197.5
04-06-2020,14.76,38.29,10.38,6.82,0.19,15.37,24.5,32,60.45833333,19.72083333,0,30.85833333,239.4583333
05-06-2020,24.88,69.88,17.5,13.86,0.24,14.75,25,33.2,57.875,19.55833333,0,21.825,264.625
06-06-2020,32.36,106.55,17.84,29.93,0.25,13.2,25.7,34,53.125,18.71666667,0,22.8625,273.3333333
07-06-2020,26.15,94.71,15.48,24.25,0.27,13.53,25.6,34.6,56.66666667,19.725,0.008333333,23.74583333,278.2916667
08-06-2020,27.22,105.4,19.55,26.91,0.24,12.28,26.1,35,50.20833333,18.43333333,0,25.85833333,278
09-06-2020,25.11,81.04,14.3,23.62,0.23,14.62,26.3,36,52.16666667,19.25416667,0,20.825,291.6666667
10-06-2020,23.98,50.3,13.42,9.91,0.28,12.31,24.4,33.4,68.04166667,21.54583333,0.329166667,18.775,294.125
11-06-2020,35.11,76.89,21.21,13.67,0.26,11.36,23.4,25.3,91.83333333,22.8,1.079166667,27.775,283.875
12-06-2020,27.15,63.46,16.42,9.61,0.23,14.9,23.4,26.3,88.45833333,22.2375,0.5625,28.9875,266.9583333
13-06-2020,8.81,25.62,12.02,5.89,0.17,11.89,24.1,30.5,73.16666667,21.37083333,0.0375,26.25,253.25
14-06-2020,15.13,38.86,15.36,12.89,0.21,11.57,24,30.8,70.66666667,21.36666667,0.020833333,26.325,260.2916667
15-06-2020,15.94,44.69,15.48,10.7,0.26,9.77,24.6,30.2,74.625,22.15,0.020833333,29.19583333,259.5833333
16-06-2020,7.25,18.35,8.46,4.56,0.19,10.16,24,28.4,78.54166667,21.98333333,0.145833333,28.48333333,251.5833333
17-06-2020,13.12,26.68,13.42,7.21,0.2,10.03,23.7,27.9,81.16666667,21.74166667,0.079166667,30.80416667,251.0833333
18-06-2020,14.14,38.53,10.87,5.84,0.2,10.18,23.1,28.3,82.58333333,21.85,0.279166667,30.14166667,253.5416667
19-06-2020,28.12,85.93,23.08,19.38,0.28,9.02,23.1,29.5,81.375,22.25,0.245833333,28.50416667,271.5833333
20-06-2020,30.49,99.68,15,21.16,0.22,10.25,24.6,32,70,21.58333333,0.020833333,27.6125,283.7083333
21-06-2020,36.63,120.15,20.64,21.15,0.28,9.24,25.1,29.1,72.70833333,21.39583333,0,28.09166667,279.625
22-06-2020,29.43,95.82,13.02,17.31,0.23,9.97,23.7,27.9,77.58333333,21.55416667,0.05,27.63333333,276.9583333
23-06-2020,20.52,54.33,13.79,12.15,0.16,10.34,24,31.6,67.875,20.87916667,0,22.00833333,268.3333333
24-06-2020,13,56,6.83,11,0.22,15.25,23.9,32.1,72.125,21.7875,0.0875,13.82916667,249.0833333
25-06-2020,22.37,51.51,11.4,3.88,0.32,18.31,24.1,32.6,71.33333333,22.10416667,0.0125,13.85,172.5416667
26-06-2020,26.17,60.97,11.86,3.98,0.29,13.5,24.5,32.4,66.79166667,21.2625,0.029166667,13.04583333,169.8333333
27-06-2020,23.41,45.55,14.47,5.32,0.29,12.17,24.5,32.8,72.5,22.36666667,0.395833333,10.85833333,207.875
